Review Rating,Age,Gender,Item Purchased,Purchase Amount (USD),Location,Size,Color,Season,Subscription Status,Payment Method,Shipping Type,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases
5.0,69,Female,Socks,55,Nevada,S,Pink,Spring,No,Debit Card,Two-Day_Shipping,Two-Day_Shipping,No,No,31,Debit Card,Monthly
4.3,46,Female,Belt,20,Rhode Island,XL,Teal,Summer,No,Cash,Two-Day_Shipping,Two-Day_Shipping,No,No,6,Credit Card,Weekly
4.2,69,Female,Shirt,91,Illinois,M,Teal,Fall,No,Venmo,Free_Shipping,Free_Shipping,No,No,24,Venmo,Monthly
3.9,66,Female,Dress,71,Utah,L,Green,Summer,No,PayPal,Standard,Standard,No,No,7,PayPal,Bi-Weekly
3.9,41,Female,Socks,64,North Dakota,M,Charcoal,Spring,No,Bank Transfer,Store_Pickup,Store_Pickup,No,No,25,Venmo,Weekly
4.2,32,Female,Jacket,21,Kansas,L,Indigo,Spring,No,Bank Transfer,Free_Shipping,Free_Shipping,No,No,18,Cash,Bi-Weekly
3.5,69,Female,Sweater,100,Nevada,S,White,Winter,No,Cash,Store_Pickup,Store_Pickup,No,No,14,Bank Transfer,Quarterly
2.5,29,Female,Jeans,96,Virginia,M,Orange,Summer,No,Venmo,Standard,Standard,No,No,42,Debit Card,Bi-Weekly
2.9,70,Female,Jewelry,91,Utah,M,White,Spring,No,Credit Card,Express,Express,No,No,6,Venmo,Every 3 Months
2.7,41,Female,Sweater,40,Idaho,S,Yellow,Spring,No,Venmo,Next_Day_Air,Next_Day_Air,No,No,14,Venmo,Every 3 Months
4.7,31,Female,Hoodie,53,Alaska,M,Red,Summer,No,Venmo,Express,Express,No,No,30,Debit Card,Quarterly
3.8,31,Female,Sunglasses,48,New Hampshire,S,Charcoal,Winter,No,Bank Transfer,Standard,Standard,No,No,10,Cash,Monthly
3.7,57,Female,Sandals,70,Ohio,M,Lavender,Winter,No,Cash,Express,Express,No,No,7,PayPal,Weekly
4.7,29,Female,Coat,29,Montana,L,Charcoal,Summer,No,Credit Card,Express,Express,No,No,28,Credit Card,Quarterly
3.6,70,Female,Belt,29,Louisiana,M,Maroon,Fall,No,Cash,Next_Day_Air,Next_Day_Air,No,No,19,Bank Transfer,Quarterly
2.8,51,Female,Blouse,53,Oregon,M,Brown,Fall,No,Venmo,Express,Express,No,No,13,Credit Card,Every 3 Months
3.7,45,Female,Skirt,79,Arizona,M,Lavender,Winter,No,Venmo,Store_Pickup,Store_Pickup,No,No,23,Venmo,Fortnightly
3.5,18,Female,Shorts,65,Alaska,XL,Brown,Spring,No,Bank Transfer,Express,Express,No,No,5,Venmo,Weekly
3.7,37,Female,Dress,99,Utah,M,Olive,Summer,No,Venmo,Store_Pickup,Store_Pickup,No,No,17,Venmo,Bi-Weekly
3.0,23,Female,Sunglasses,60,New York,L,Lavender,Winter,No,Debit Card,Next_Day_Air,Next_Day_Air,No,No,31,Venmo,Weekly
4.9,39,Female,Shoes,86,New Mexico,M,Gold,Winter,No,Cash,Free_Shipping,Free_Shipping,No,No,19,PayPal,Weekly
4.6,62,Female,Belt,73,Louisiana,M,Silver,Winter,No,Venmo,Free_Shipping,Free_Shipping,No,No,8,Venmo,Fortnightly
3.3,70,Female,Belt,45,Ohio,M,Violet,Winter,No,Bank Transfer,Free_Shipping,Free_Shipping,No,No,15,Credit Card,Annually
3.0,20,Female,Belt,70,Nevada,S,Brown,Summer,No,Bank Transfer,Next_Day_Air,Next_Day_Air,No,No,18,Credit Card,Every 3 Months
3.5,42,Female,Belt,65,Idaho,M,Teal,Fall,No,Credit Card,Standard,Standard,No,No,16,PayPal,Annually
4.2,41,Female,Skirt,55,Arizona,L,Peach,Summer,No,Debit Card,Store_Pickup,Store_Pickup,No,No,13,Cash,Monthly
4.5,24,Female,T-shirt,65,Utah,M,Maroon,Spring,No,Credit Card,Express,Express,No,No,38,PayPal,Every 3 Months
2.8,37,Female,Scarf,21,Wyoming,XL,Lavender,Spring,No,Venmo,Express,Express,No,No,27,Bank Transfer,Bi-Weekly
4.9,30,Female,Blouse,26,Indiana,L,Lavender,Summer,No,Credit Card,Store_Pickup,Store_Pickup,No,No,31,Bank Transfer,Quarterly
3.3,58,Female,Sunglasses,71,Wisconsin,S,Purple,Summer,No,Bank Transfer,Next_Day_Air,Next_Day_Air,No,No,24,Cash,Bi-Weekly
3.0,43,Female,Boots,41,Texas,M,Green,Summer,No,Debit Card,Free_Shipping,Free_Shipping,No,No,21,Debit Card,Bi-Weekly
3.9,19,Female,Jacket,44,Utah,M,Yellow,Winter,No,Venmo,Two-Day_Shipping,Two-Day_Shipping,No,No,15,PayPal,Annually
2.8,23,Female,Jeans,81,Arkansas,S,Charcoal,Fall,No,Bank Transfer,Store_Pickup,Store_Pickup,No,No,48,Venmo,Every 3 Months
4.5,65,Female,Sunglasses,77,Pennsylvania,S,Blue,Summer,No,Debit Card,Two-Day_Shipping,Two-Day_Shipping,No,No,47,Cash,Quarterly
4.0,58,Female,Sandals,26,Georgia,M,Lavender,Fall,No,Debit Card,Free_Shipping,Free_Shipping,No,No,23,PayPal,Weekly
2.9,50,Female,Backpack,31,Indiana,M,Brown,Summer,No,PayPal,Express,Express,No,No,4,PayPal,Quarterly
4.0,67,Female,Blouse,82,Idaho,S,White,Spring,No,Credit Card,Free_Shipping,Free_Shipping,No,No,47,Credit Card,Every 3 Months
3.4,40,Female,Shoes,60,Montana,XL,Green,Summer,No,Debit Card,Store_Pickup,Store_Pickup,No,No,7,PayPal,Monthly
2.5,55,Female,Shirt,70,Tennessee,L,Magenta,Fall,No,Venmo,Free_Shipping,Free_Shipping,No,No,6,Credit Card,Annually
2.8,52,Female,Hoodie,26,West Virginia,XL,Peach,Winter,No,Bank Transfer,Two-Day_Shipping,Two-Day_Shipping,No,No,47,Credit Card,Quarterly
3.0,62,Female,Dress,100,California,L,Charcoal,Summer,No,PayPal,Free_Shipping,Free_Shipping,No,No,7,PayPal,Every 3 Months
3.1,64,Female,Dress,82,Georgia,M,Gold,Summer,No,Bank Transfer,Free_Shipping,Free_Shipping,No,No,1,Debit Card,Quarterly
2.6,43,Female,Sneakers,24,Maryland,XL,Purple,Spring,No,PayPal,Two-Day_Shipping,Two-Day_Shipping,No,No,23,Credit Card,Weekly
4.9,61,Female,Blouse,74,Idaho,L,Teal,Summer,No,PayPal,Two-Day_Shipping,Two-Day_Shipping,No,No,30,Credit Card,Monthly
3.5,26,Female,Backpack,58,California,XL,Green,Summer,No,Debit Card,Next_Day_Air,Next_Day_Air,No,No,24,Credit Card,Quarterly
2.6,22,Female,Sweater,56,Alabama,L,Orange,Spring,No,PayPal,Store_Pickup,Store_Pickup,No,No,9,PayPal,Weekly
3.5,51,Female,Boots,37,Utah,L,Peach,Spring,No,PayPal,Two-Day_Shipping,Two-Day_Shipping,No,No,25,Credit Card,Quarterly
4.5,69,Female,Handbag,64,Kentucky,M,Gold,Spring,No,Bank Transfer,Free_Shipping,Free_Shipping,No,No,18,Cash,Bi-Weekly
4.3,50,Female,Hoodie,58,Vermont,S,Violet,Spring,No,PayPal,Next_Day_Air,Next_Day_Air,No,No,7,Venmo,Fortnightly
4.8,51,Female,Belt,44,Iowa,L,Charcoal,Summer,No,Debit Card,Next_Day_Air,Next_Day_Air,No,No,2,Cash,Annually
4.2,56,Female,Jewelry,39,Georgia,M,Brown,Summer,No,Bank Transfer,Free_Shipping,Free_Shipping,No,No,36,Debit Card,Annually
3.2,59,Female,Blouse,48,Alabama,L,Blue,Spring,No,Bank Transfer,Next_Day_Air,Next_Day_Air,No,No,31,PayPal,Bi-Weekly
4.1,18,Female,Handbag,32,Nebraska,M,Gold,Fall,No,PayPal,Express,Express,No,No,10,Cash,Fortnightly
4.0,48,Female,Handbag,79,Rhode Island,M,Orange,Winter,No,Credit Card,Express,Express,No,No,27,PayPal,Monthly
2.9,53,Female,Coat,27,South Dakota,L,Turquoise,Winter,No,Credit Card,Next_Day_Air,Next_Day_Air,No,No,14,PayPal,Every 3 Months
2.6,45,Female,Belt,98,Illinois,S,Peach,Fall,No,Debit Card,Store_Pickup,Store_Pickup,No,No,17,Credit Card,Monthly
2.7,21,Female,Boots,67,North Carolina,M,Magenta,Winter,No,PayPal,Free_Shipping,Free_Shipping,No,No,10,Bank Transfer,Quarterly
4.6,42,Female,Socks,37,Florida,L,Black,Winter,No,Debit Card,Two-Day_Shipping,Two-Day_Shipping,No,No,4,PayPal,Bi-Weekly
3.2,60,Female,Shoes,49,Pennsylvania,M,White,Spring,No,Bank Transfer,Store_Pickup,Store_Pickup,No,No,25,Cash,Every 3 Months
4.1,21,Female,Sneakers,74,Vermont,M,Violet,Fall,No,Cash,Two-Day_Shipping,Two-Day_Shipping,No,No,3,PayPal,Bi-Weekly
3.9,69,Female,Jewelry,93,Colorado,M,Olive,Summer,No,PayPal,Standard,Standard,No,No,47,Venmo,Fortnightly
3.0,40,Female,Handbag,60,Utah,L,Red,Summer,No,Debit Card,Next_Day_Air,Next_Day_Air,No,No,41,Bank Transfer,Bi-Weekly
3.6,31,Female,Coat,76,Kentucky,S,Green,Spring,No,Cash,Standard,Standard,No,No,28,Venmo,Every 3 Months
4.6,44,Female,Sunglasses,64,Wyoming,L,Gold,Summer,No,Venmo,Express,Express,No,No,49,Debit Card,Every 3 Months
4.5,48,Female,Shoes,38,Maine,XL,Olive,Spring,No,Credit Card,Store_Pickup,Store_Pickup,No,No,7,Bank Transfer,Fortnightly
3.2,32,Female,Shoes,91,Maine,L,Brown,Winter,No,Credit Card,Next_Day_Air,Next_Day_Air,No,No,22,Bank Transfer,Monthly
4.9,42,Female,Boots,70,New Hampshire,S,Magenta,Summer,No,Cash,Two-Day_Shipping,Two-Day_Shipping,No,No,34,Venmo,Monthly
5.0,27,Female,Sandals,22,Kansas,M,Violet,Fall,No,Bank Transfer,Standard,Standard,No,No,5,Debit Card,Bi-Weekly
3.8,69,Female,Gloves,59,New Jersey,M,Beige,Spring,No,Credit Card,Standard,Standard,No,No,15,Cash,Bi-Weekly
3.4,67,Female,Backpack,22,North Carolina,M,Blue,Spring,No,PayPal,Next_Day_Air,Next_Day_Air,No,No,26,Bank Transfer,Weekly
3.8,41,Female,Handbag,74,West Virginia,S,Orange,Winter,No,Venmo,Store_Pickup,Store_Pickup,No,No,3,Bank Transfer,Fortnightly
3.2,46,Female,Sweater,71,Kentucky,L,Maroon,Spring,No,PayPal,Express,Express,No,No,42,Credit Card,Quarterly
4.7,47,Female,Coat,80,California,S,Charcoal,Summer,No,Credit Card,Store_Pickup,Store_Pickup,No,No,1,Venmo,Monthly
4.5,33,Female,T-shirt,59,South Dakota,L,Olive,Fall,No,Debit Card,Express,Express,No,No,20,PayPal,Every 3 Months
3.3,51,Female,Backpack,96,California,L,Green,Fall,No,Bank Transfer,Standard,Standard,No,No,39,PayPal,Monthly
3.9,26,Female,Sunglasses,43,Connecticut,L,Brown,Winter,No,Debit Card,Store_Pickup,Store_Pickup,No,No,24,Credit Card,Fortnightly
3.6,22,Female,Belt,76,Idaho,S,Cyan,Winter,No,Debit Card,Express,Express,No,No,49,Bank Transfer,Quarterly
2.8,49,Female,Jacket,59,North Dakota,M,Beige,Fall,No,Debit Card,Store_Pickup,Store_Pickup,No,No,7,Venmo,Bi-Weekly
4.3,58,Female,Skirt,48,Michigan,L,Teal,Summer,No,Cash,Free_Shipping,Free_Shipping,No,No,13,Venmo,Every 3 Months
3.5,70,Female,Belt,22,Missouri,S,Gray,Spring,No,Bank Transfer,Free_Shipping,Free_Shipping,No,No,2,Cash,Weekly
4.2,32,Female,Boots,40,California,M,Indigo,Winter,No,Bank Transfer,Express,Express,No,No,4,Debit Card,Weekly
4.6,62,Female,Jeans,73,Delaware,L,Magenta,Spring,No,Venmo,Express,Express,No,No,17,Debit Card,Quarterly
2.6,52,Female,Shoes,26,Alabama,XL,Red,Fall,No,Debit Card,Free_Shipping,Free_Shipping,No,No,43,PayPal,Bi-Weekly
3.4,23,Female,Sweater,41,New Hampshire,L,Turquoise,Spring,No,Debit Card,Next_Day_Air,Next_Day_Air,No,No,6,PayPal,Monthly
3.1,26,Female,Jewelry,98,New York,L,Peach,Spring,No,Venmo,Standard,Standard,No,No,46,PayPal,Quarterly
3.6,58,Female,Shirt,63,Oregon,L,White,Winter,No,PayPal,Free_Shipping,Free_Shipping,No,No,7,Debit Card,Bi-Weekly
4.2,26,Female,Boots,55,Massachusetts,L,Maroon,Winter,No,Bank Transfer,Next_Day_Air,Next_Day_Air,No,No,34,Debit Card,Fortnightly
3.6,54,Female,Shorts,90,Utah,XL,Beige,Winter,No,Credit Card,Standard,Standard,No,No,21,PayPal,Every 3 Months
3.6,66,Female,Handbag,46,New Hampshire,M,Blue,Summer,No,Credit Card,Express,Express,No,No,13,Venmo,Bi-Weekly
3.0,60,Female,Sweater,88,Illinois,S,Red,Spring,No,Venmo,Store_Pickup,Store_Pickup,No,No,33,Debit Card,Bi-Weekly
2.5,32,Female,Belt,95,Alaska,M,Blue,Spring,No,Bank Transfer,Two-Day_Shipping,Two-Day_Shipping,No,No,24,Bank Transfer,Bi-Weekly
4.0,48,Female,Belt,31,Wyoming,M,Maroon,Fall,No,Credit Card,Store_Pickup,Store_Pickup,No,No,4,Bank Transfer,Annually
4.1,69,Female,Hoodie,42,Colorado,L,Yellow,Spring,No,PayPal,Next_Day_Air,Next_Day_Air,No,No,5,Cash,Bi-Weekly
4.9,64,Female,Sneakers,44,Vermont,L,Pink,Winter,No,Debit Card,Next_Day_Air,Next_Day_Air,No,No,11,Credit Card,Weekly
4.0,56,Female,T-shirt,99,Utah,M,Maroon,Spring,No,Venmo,Next_Day_Air,Next_Day_Air,No,No,20,Bank Transfer,Annually
3.5,22,Female,Pants,20,Illinois,S,Purple,Summer,No,Venmo,Store_Pickup,Store_Pickup,No,No,28,PayPal,Quarterly
3.2,46,Female,Scarf,37,Idaho,S,Indigo,Spring,No,Bank Transfer,Store_Pickup,Store_Pickup,No,No,43,PayPal,Monthly
2.8,24,Female,Sweater,50,Nevada,L,Gray,Winter,No,Credit Card,Store_Pickup,Store_Pickup,No,No,10,Venmo,Every 3 Months
3.5,47,Female,Handbag,73,Utah,M,Lavender,Summer,No,Debit Card,Next_Day_Air,Next_Day_Air,No,No,26,Venmo,Every 3 Months
3.1,62,Female,Shirt,84,North Carolina,M,Charcoal,Spring,No,Cash,Free_Shipping,Free_Shipping,No,No,29,Bank Transfer,Monthly
3.3,34,Female,Dress,64,Arkansas,M,Teal,Spring,No,PayPal,Store_Pickup,Store_Pickup,No,No,35,Bank Transfer,Quarterly
4.6,50,Female,Sandals,21,North Carolina,L,Blue,Fall,No,Debit Card,Free_Shipping,Free_Shipping,No,No,23,Cash,Bi-Weekly
4.9,29,Female,Shirt,36,Texas,M,Peach,Summer,No,PayPal,Store_Pickup,Store_Pickup,No,No,15,Bank Transfer,Quarterly
3.4,68,Female,Dress,81,Nevada,L,Orange,Winter,No,Bank Transfer,Two-Day_Shipping,Two-Day_Shipping,No,No,46,Credit Card,Annually
3.5,52,Female,Sunglasses,54,Utah,L,Silver,Fall,No,Cash,Next_Day_Air,Next_Day_Air,No,No,14,Bank Transfer,Bi-Weekly
4.8,29,Female,Socks,63,Pennsylvania,L,Red,Summer,No,Bank Transfer,Store_Pickup,Store_Pickup,No,No,17,Cash,Every 3 Months
2.7,22,Female,Sandals,59,Georgia,M,Gray,Summer,No,Bank Transfer,Store_Pickup,Store_Pickup,No,No,9,Cash,Weekly
3.4,62,Female,Hat,53,Minnesota,S,Beige,Fall,No,Cash,Standard,Standard,No,No,13,Venmo,Fortnightly
3.5,69,Female,Shirt,63,Kansas,L,White,Winter,No,PayPal,Next_Day_Air,Next_Day_Air,No,No,20,Bank Transfer,Monthly
3.7,48,Female,Shoes,33,Delaware,M,Silver,Fall,No,Debit Card,Free_Shipping,Free_Shipping,No,No,39,Bank Transfer,Quarterly
3.3,66,Female,Pants,64,New Mexico,L,Cyan,Summer,No,Bank Transfer,Next_Day_Air,Next_Day_Air,No,No,50,Bank Transfer,Quarterly
2.9,42,Female,Shirt,98,Michigan,S,Maroon,Fall,No,Venmo,Free_Shipping,Free_Shipping,No,No,21,Bank Transfer,Bi-Weekly
3.9,50,Female,Hat,85,Vermont,L,Purple,Winter,No,Venmo,Express,Express,No,No,3,Bank Transfer,Weekly
2.7,32,Female,Jewelry,82,Idaho,S,Brown,Summer,No,PayPal,Express,Express,No,No,9,PayPal,Fortnightly
4.3,51,Female,Jacket,85,South Dakota,M,Green,Summer,No,Bank Transfer,Standard,Standard,No,No,29,Cash,Bi-Weekly
3.0,27,Female,Shirt,37,Illinois,S,Peach,Winter,No,PayPal,Two-Day_Shipping,Two-Day_Shipping,No,No,42,Bank Transfer,Weekly
5.0,43,Female,Pants,56,Georgia,S,Turquoise,Summer,No,PayPal,Two-Day_Shipping,Two-Day_Shipping,No,No,41,Debit Card,Fortnightly
2.7,48,Female,Skirt,33,Oregon,M,Olive,Fall,No,Debit Card,Express,Express,No,No,17,Debit Card,Monthly
4.7,62,Female,Sandals,57,Alabama,M,Yellow,Winter,No,Venmo,Next_Day_Air,Next_Day_Air,No,No,20,PayPal,Annually
4.6,65,Female,Blouse,31,Hawaii,L,Gray,Winter,No,Debit Card,Standard,Standard,No,No,18,Credit Card,Bi-Weekly
3.2,50,Female,Socks,69,Oregon,M,Purple,Fall,No,Bank Transfer,Two-Day_Shipping,Two-Day_Shipping,No,No,7,PayPal,Monthly
4.3,60,Female,Jacket,92,Illinois,M,Gray,Winter,No,Credit Card,Free_Shipping,Free_Shipping,No,No,47,Bank Transfer,Fortnightly
4.6,19,Female,Handbag,46,Texas,L,Lavender,Fall,No,Bank Transfer,Next_Day_Air,Next_Day_Air,No,No,2,Bank Transfer,Bi-Weekly
4.9,21,Female,Belt,81,Kansas,XL,Indigo,Spring,No,PayPal,Free_Shipping,Free_Shipping,No,No,25,Debit Card,Quarterly
3.8,19,Female,Blouse,97,Texas,S,Green,Fall,No,Cash,Express,Express,No,No,26,Venmo,Annually
2.6,46,Female,Shirt,93,Nebraska,L,Green,Summer,No,PayPal,Express,Express,No,No,2,Debit Card,Weekly
4.7,21,Female,Handbag,56,Arkansas,M,Olive,Spring,No,Venmo,Store_Pickup,Store_Pickup,No,No,45,Venmo,Bi-Weekly
4.1,26,Female,Scarf,53,South Dakota,M,Charcoal,Fall,No,PayPal,Free_Shipping,Free_Shipping,No,No,9,Bank Transfer,Bi-Weekly
3.7,50,Female,Coat,66,Montana,L,Gray,Spring,No,Debit Card,Store_Pickup,Store_Pickup,No,No,1,Venmo,Weekly
3.0,43,Female,Hoodie,50,Florida,M,Olive,Fall,No,Credit Card,Free_Shipping,Free_Shipping,No,No,4,PayPal,Bi-Weekly
4.7,61,Female,Shorts,97,Virginia,L,Blue,Summer,No,Venmo,Standard,Standard,No,No,31,Debit Card,Quarterly
4.7,63,Female,Sandals,79,Louisiana,XL,Silver,Winter,No,Cash,Two-Day_Shipping,Two-Day_Shipping,No,No,21,Credit Card,Every 3 Months
4.0,46,Female,Shirt,76,Louisiana,M,Magenta,Fall,No,Venmo,Store_Pickup,Store_Pickup,No,No,32,Debit Card,Fortnightly
2.6,63,Female,Hoodie,38,Louisiana,L,Black,Fall,No,Credit Card,Standard,Standard,No,No,16,Venmo,Weekly
3.0,23,Female,Socks,45,Georgia,M,Pink,Fall,No,Debit Card,Express,Express,No,No,34,Credit Card,Fortnightly
3.3,57,Female,Handbag,77,Iowa,XL,Red,Fall,No,PayPal,Next_Day_Air,Next_Day_Air,No,No,40,Venmo,Bi-Weekly
3.4,57,Female,Jewelry,51,California,M,Peach,Summer,No,Venmo,Standard,Standard,No,No,4,Cash,Every 3 Months
4.0,33,Female,Coat,26,Oregon,L,Lavender,Spring,No,Venmo,Standard,Standard,No,No,3,Cash,Quarterly
2.6,57,Female,Sunglasses,76,Maine,L,Lavender,Winter,No,PayPal,Store_Pickup,Store_Pickup,No,No,28,Bank Transfer,Bi-Weekly
3.4,55,Female,Gloves,94,Louisiana,M,Beige,Winter,No,Credit Card,Free_Shipping,Free_Shipping,No,No,43,Credit Card,Every 3 Months
4.4,65,Female,Jacket,32,Arkansas,S,Indigo,Fall,No,PayPal,Standard,Standard,No,No,20,Cash,Annually
4.7,60,Female,Sandals,20,Maryland,S,Cyan,Summer,No,PayPal,Express,Express,No,No,40,Venmo,Every 3 Months
4.5,52,Female,Pants,20,Vermont,M,Yellow,Summer,No,PayPal,Store_Pickup,Store_Pickup,No,No,34,Venmo,Every 3 Months
2.9,34,Female,Jacket,59,North Dakota,M,Peach,Fall,No,Cash,Store_Pickup,Store_Pickup,No,No,11,Bank Transfer,Every 3 Months
4.2,33,Female,Sweater,97,Michigan,M,Yellow,Summer,No,Cash,Express,Express,No,No,26,Cash,Quarterly
4.1,58,Female,T-shirt,68,Arkansas,M,Orange,Spring,No,Credit Card,Next_Day_Air,Next_Day_Air,No,No,29,Cash,Bi-Weekly
4.4,35,Female,Boots,66,Kentucky,L,Gray,Spring,No,Venmo,Store_Pickup,Store_Pickup,No,No,47,Bank Transfer,Weekly
4.7,68,Female,Shoes,85,Indiana,L,Yellow,Spring,No,Bank Transfer,Free_Shipping,Free_Shipping,No,No,48,Venmo,Fortnightly
3.1,58,Female,Skirt,32,Minnesota,M,Gray,Fall,No,Bank Transfer,Next_Day_Air,Next_Day_Air,No,No,29,Cash,Bi-Weekly
2.7,34,Female,Coat,44,Louisiana,M,Turquoise,Spring,No,Cash,Two-Day_Shipping,Two-Day_Shipping,No,No,14,Bank Transfer,Monthly
4.6,47,Female,Blouse,95,Kentucky,L,Gray,Fall,No,Venmo,Next_Day_Air,Next_Day_Air,No,No,40,Cash,Every 3 Months
4.4,35,Female,Sunglasses,85,Georgia,M,Olive,Winter,No,Venmo,Next_Day_Air,Next_Day_Air,No,No,4,Venmo,Weekly
4.6,34,Female,Gloves,44,Alaska,XL,Peach,Summer,No,Debit Card,Free_Shipping,Free_Shipping,No,No,37,Bank Transfer,Weekly
4.9,36,Female,Sunglasses,30,Mississippi,S,Peach,Winter,No,Venmo,Express,Express,No,No,47,Credit Card,Bi-Weekly
4.0,23,Female,Sneakers,21,Kansas,L,Magenta,Winter,No,PayPal,Two-Day_Shipping,Two-Day_Shipping,No,No,1,Venmo,Quarterly
2.9,68,Female,Hoodie,22,Arizona,M,Purple,Summer,No,Debit Card,Store_Pickup,Store_Pickup,No,No,26,Cash,Quarterly
2.6,23,Female,Boots,70,Maine,L,Beige,Spring,No,Bank Transfer,Free_Shipping,Free_Shipping,No,No,12,Debit Card,Quarterly
4.6,57,Female,Handbag,29,Texas,XL,Purple,Spring,No,Debit Card,Standard,Standard,No,No,16,PayPal,Fortnightly
4.9,21,Female,Shirt,83,Virginia,S,Yellow,Winter,No,Bank Transfer,Free_Shipping,Free_Shipping,No,No,19,PayPal,Annually
4.3,45,Female,Sweater,99,North Dakota,M,Pink,Winter,No,Cash,Express,Express,No,No,21,Credit Card,Weekly
4.3,37,Female,Shorts,35,West Virginia,L,Purple,Fall,No,Credit Card,Free_Shipping,Free_Shipping,No,No,15,Venmo,Weekly
4.6,18,Female,Belt,40,North Carolina,M,Lavender,Winter,No,Debit Card,Free_Shipping,Free_Shipping,No,No,9,Venmo,Annually
2.6,55,Female,Blouse,25,Georgia,M,Peach,Spring,No,Venmo,Express,Express,No,No,7,Bank Transfer,Bi-Weekly
3.1,52,Female,T-shirt,64,New Mexico,L,Orange,Fall,No,Cash,Two-Day_Shipping,Two-Day_Shipping,No,No,47,Bank Transfer,Quarterly
3.1,49,Female,Belt,90,North Carolina,M,Red,Fall,No,Venmo,Store_Pickup,Store_Pickup,No,No,17,PayPal,Monthly
3.1,56,Female,Socks,88,Alabama,L,Red,Fall,No,Bank Transfer,Next_Day_Air,Next_Day_Air,No,No,46,Venmo,Fortnightly
4.4,27,Female,Belt,55,Connecticut,M,Gold,Winter,No,Venmo,Standard,Standard,No,No,32,Cash,Quarterly
4.3,22,Female,Handbag,90,Montana,M,Brown,Fall,No,PayPal,Free_Shipping,Free_Shipping,No,No,34,Cash,Annually
3.1,18,Female,Shirt,50,Montana,M,Black,Winter,No,Cash,Two-Day_Shipping,Two-Day_Shipping,No,No,18,Cash,Monthly
3.1,21,Female,Belt,34,Maine,L,Red,Fall,No,Bank Transfer,Store_Pickup,Store_Pickup,No,No,5,Debit Card,Fortnightly
4.9,30,Female,Jewelry,77,Mississippi,M,Gray,Winter,No,PayPal,Two-Day_Shipping,Two-Day_Shipping,No,No,44,Credit Card,Monthly
2.9,62,Female,Hat,89,Louisiana,L,Pink,Winter,No,PayPal,Store_Pickup,Store_Pickup,No,No,4,Bank Transfer,Quarterly
3.8,28,Female,Backpack,87,Nebraska,XL,Turquoise,Fall,No,Debit Card,Next_Day_Air,Next_Day_Air,No,No,37,Cash,Fortnightly
4.2,66,Female,Dress,77,Massachusetts,S,Charcoal,Winter,No,Cash,Two-Day_Shipping,Two-Day_Shipping,No,No,43,Cash,Monthly
3.9,66,Female,Shoes,85,Wisconsin,L,Blue,Winter,No,Credit Card,Standard,Standard,No,No,28,Bank Transfer,Quarterly
2.8,49,Female,Pants,66,Nebraska,XL,Turquoise,Summer,No,Bank Transfer,Express,Express,No,No,36,Cash,Monthly
2.6,40,Female,Dress,32,Arizona,L,Silver,Winter,No,Cash,Standard,Standard,No,No,16,Credit Card,Annually
3.0,49,Female,Jacket,92,Hawaii,M,Lavender,Spring,No,PayPal,Store_Pickup,Store_Pickup,No,No,38,Bank Transfer,Every 3 Months
2.7,19,Female,Shirt,80,Georgia,M,Gold,Winter,No,Debit Card,Next_Day_Air,Next_Day_Air,No,No,37,Bank Transfer,Fortnightly
2.8,24,Female,Dress,78,Oregon,M,Blue,Fall,No,Venmo,Two-Day_Shipping,Two-Day_Shipping,No,No,9,Cash,Bi-Weekly
2.9,31,Female,Jeans,24,Montana,M,Orange,Spring,No,Bank Transfer,Two-Day_Shipping,Two-Day_Shipping,No,No,14,PayPal,Fortnightly
3.8,35,Female,T-shirt,59,Georgia,M,White,Fall,No,Venmo,Free_Shipping,Free_Shipping,No,No,3,Venmo,Weekly
4.4,65,Female,Sunglasses,41,Rhode Island,XL,Charcoal,Spring,No,Debit Card,Express,Express,No,No,10,Credit Card,Fortnightly
3.1,68,Female,Jewelry,26,Tennessee,M,Maroon,Spring,No,Credit Card,Express,Express,No,No,26,Bank Transfer,Bi-Weekly
3.7,57,Female,Socks,52,Missouri,M,Olive,Fall,No,Venmo,Standard,Standard,No,No,30,Debit Card,Bi-Weekly
4.9,69,Female,Skirt,46,Washington,L,Teal,Summer,No,Cash,Next_Day_Air,Next_Day_Air,No,No,32,PayPal,Fortnightly
3.8,45,Female,Pants,52,Oklahoma,L,Orange,Winter,No,PayPal,Store_Pickup,Store_Pickup,No,No,35,PayPal,Monthly
3.4,35,Female,Socks,42,Connecticut,M,Maroon,Fall,No,Debit Card,Store_Pickup,Store_Pickup,No,No,26,Debit Card,Every 3 Months
4.6,36,Female,Sandals,37,Arkansas,XL,Turquoise,Spring,No,Cash,Two-Day_Shipping,Two-Day_Shipping,No,No,39,Credit Card,Monthly
3.2,55,Female,Belt,52,Missouri,L,Beige,Fall,No,Credit Card,Standard,Standard,No,No,31,Credit Card,Monthly
2.7,66,Female,Sandals,34,Washington,L,Beige,Spring,No,Cash,Free_Shipping,Free_Shipping,No,No,28,Credit Card,Annually
4.3,57,Female,Shorts,88,Idaho,M,Olive,Spring,No,Debit Card,Free_Shipping,Free_Shipping,No,No,12,Debit Card,Bi-Weekly
3.8,18,Female,Handbag,88,Montana,L,Turquoise,Fall,No,Cash,Standard,Standard,No,No,46,PayPal,Weekly
